"Highest.Charting.Position","Song.Name","Streams","Artist","Artist.Followers","Genre","Popularity","Danceability","Energy","Loudness","Speechiness","Acousticness","Liveness","Tempo","Valence","Chord","Weeks.Charting","Duration.ms"
58,"My Time",5212053,"BTS",37151476,"['k-pop', 'k-pop boy group']",74,0.674,0.64,-5.139,0.0339,0.151,0.0925,99.908,0.664,"C",2,234458
184,"100k Cash",5192813,"Capital Bra, Samra",4093115,"['german hip hop']",52,0.701,0.714,-5.906,0.524,0.289,0.0883,86.91,0.604,"A#/Bb",1,173353
185,"Drown (feat. Clinton Kane)",5186141,"Martin Garrix",14921269,"['dance pop', 'dutch edm', 'edm', 'pop', 'pop dance', 'progressive house', 'tropical house']",74,0.573,0.739,-5.455,0.0581,0.212,0.175,120.077,0.363,"A",1,174062
103,"me & ur ghost",5184069,"blackbear",4272745,"['electropop', 'pop', 'pop rap']",71,0.742,0.679,-4.594,0.0259,0.0488,0.0754,100.041,0.856,"G",7,201398
146,"QUE PRETENDES",5141047,"J Balvin, Bad Bunny",29067437,"['latin', 'reggaeton', 'reggaeton colombiano']",77,0.639,0.791,-4.443,0.253,0.0275,0.362,92.603,0.939,"A#/Bb",8,222347
140,"You Need To Calm Down",5115153,"Taylor Swift",42227614,"['pop', 'post-teen pop']",78,0.771,0.671,-5.617,0.0553,0.00929,0.0637,85.026,0.714,"D",9,171360
90,"Quizas",5112244,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid, Wisin, Zion",206225,"['latin', 'reggaeton', 'trap latino']",73,0.727,0.815,-2.454,0.153,0.0258,0.231,176.075,0.677,"D#/Eb",10,216067
106,"Soltera - Remix",5078459,"Lunay, Daddy Yankee, Bad Bunny",4963516,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino']",75,0.795,0.783,-4.271,0.0432,0.361,0.437,92.01,0.799,"F",10,266087
46,"Trampoline (with ZAYN)",5075520,"SHAED",139434,"['electropop', 'pop']",73,0.619,0.459,-5.782,0.0334,0.56,0.137,126.803,0.498,"G",9,184280
82,"Truth Hurts",5024683,"Lizzo",3991674,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']",77,0.715,0.624,-3.046,0.114,0.11,0.123,158.087,0.412,"E",10,173325
91,"bury a friend",5020303,"Billie Eilish",1251372,"[]",1,0.887,0.388,-14.505,0.349,0.739,0.106,120.035,0.205,"G#/Ab",10,193143
54,"Louder than bombs",10016907,"BTS",37151476,"['k-pop', 'k-pop boy group']",72,0.643,0.667,-6.993,0.152,0.0433,0.0904,145.999,0.485,"C",1,217404
56,"UGH!",9991177,"BTS",37151476,"['k-pop', 'k-pop boy group']",72,0.72,0.824,-5.086,0.128,0.0394,0.0509,165.998,0.333,"A#/Bb",1,225012
67,"00:00 (Zero O’Clock)",9372219,"BTS",37151476,"['k-pop', 'k-pop boy group']",72,0.566,0.548,-6.456,0.0579,0.0802,0.11,157.999,0.196,"C#/Db",1,250296
74,"Friends",8822365,"BTS",37151476,"['k-pop', 'k-pop boy group']",72,0.55,0.747,-5.211,0.0407,0.0668,0.0536,79.98,0.648,"C#/Db",1,199339
75,"We are Bulletproof : the Eternal",8516710,"BTS",37151476,"['k-pop', 'k-pop boy group']",72,0.526,0.575,-5.215,0.0309,0.225,0.108,84.047,0.19,"A",1,261543
79,"Inner Child",8312399,"BTS",37151476,"['k-pop', 'k-pop boy group']",71,0.589,0.696,-7.981,0.0725,0.017,0.0808,134.953,0.332,"B",1,233266
84,"Moon",7850129,"BTS",37151476,"['k-pop', 'k-pop boy group']",72,0.703,0.646,-6.658,0.0596,0.0104,0.191,141.87,0.64,"F#/Gb",1,208590
104,"Outro : Ego",6857808,"BTS",37151476,"['k-pop', 'k-pop boy group']",69,0.808,0.903,-3.106,0.0958,0.0121,0.0993,116.988,0.473,"C",1,196199
109,"Interlude : Shadow",6655856,"BTS",37151476,"['k-pop', 'k-pop boy group']",68,0.385,0.798,-6.439,0.483,0.115,0.181,149.756,0.141,"A",1,259821
120,"Respect",6373954,"BTS",37151476,"['k-pop', 'k-pop boy group']",67,0.661,0.84,-4.805,0.116,0.00485,0.287,91.457,0.524,"C",1,237540
154,"Tudo Ok",5510844,"Thiaguinho MT, Mila, JS o Mão de Ouro",28017,"['brega funk', 'funk carioca']",57,0.814,0.755,-6.164,0.0942,0.239,0.306,79.976,0.963,"B",4,178500
128,"Perreo en La Luna",5135469,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",206225,"['latin', 'reggaeton', 'trap latino']",66,0.711,0.757,-4.188,0.29,0.268,0.367,174.013,0.724,"C#/Db",9,218587
129,"Lose Yourself - From ""8 Mile"" Soundtrack",5118004,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",75,0.692,0.744,-4.565,0.257,0.00868,0.359,171.374,0.0612,"D",3,326467
118,"all the good girls go to hell",5074485,"Billie Eilish",47061119,"['electropop', 'pop']",75,0.726,0.444,-8.922,0.372,0.283,0.177,185.044,0.569,"G#/Ab",8,168840
155,"SENTADÃO",5013019,"PEDRO SAMPAIO, Felipe Original, JS o Mão de Ouro",1050520,"['funk carioca']",64,0.68,0.869,-1.94,0.0589,0.178,0.223,173.997,0.924,"F#/Gb",4,143448
182,"Lottery (Renegade)",4994448,"K CAMP",1347589,"['atl hip hop', 'hip hop', 'melodic rap', 'pop r&b', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap']",61,0.915,0.556,-8.601,0.216,0.0145,0.0733,148.964,0.67,"C#/Db",1,170947
104,"Si Te Vas",4954292,"Sech, Ozuna",8766508,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",67,0.73,0.644,-4.124,0.132,0.0933,0.143,174.101,0.554,"C",9,204907
121,"Que Calor (with J Balvin & El Alfa)",4950254,"Major Lazer, Diplo",6223652,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap']",29,0.873,0.656,-6.043,0.068,0.00477,0.0726,125.982,0.546,"G#/Ab",8,206811
186,"Rich Rich",4938864,"Ufo361",1700759,"['german cloud rap', 'german hip hop']",50,0.548,0.648,-4.796,0.292,0.0842,0.123,141.937,0.232,"E",1,204319
86,"Indeciso",4897374,"Reik, J Balvin, Lalo Ebratt",1251372,"[]",0,0.738,0.748,-4.902,0.0453,0.182,0.109,94.949,0.896,"C",9,217253
148,"i love you",4863910,"Billie Eilish",1251372,"[]",2,0.42,0.131,-18.435,0.0382,0.953,0.109,137.421,0.12,"C",6,291796
196,"Mejor",4851895,"Dalex, Sech",3600989,"['latin', 'r&b en espanol', 'reggaeton', 'trap latino']",63,0.524,0.577,-4.501,0.18,0.185,0.103,175.396,0.19,"D",1,201361
57,"Give No Fxk",9652399,"Migos, Travis Scott, Young Thug",11692972,"['atl hip hop', 'pop rap', 'rap', 'trap']",59,0.904,0.627,-5.608,0.222,0.0303,0.0923,145.976,0.236,"C#/Db",1,224243
61,"Come Around Me",9533583,"Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']",66,0.648,0.681,-8.389,0.0378,0.263,0.0971,157.941,0.767,"D",1,200773
64,"Habitual",9120086,"Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']",62,0.764,0.443,-6.625,0.0439,0.52,0.0749,138.999,0.63,"E",1,168200
65,"All Around Me",9010535,"Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']",63,0.566,0.438,-7.564,0.0367,0.809,0.212,117.127,0.692,"C",1,136907
72,"Get Me (feat. Kehlani)",8362828,"Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']",61,0.832,0.508,-6.913,0.149,0.0492,0.107,109.352,0.75,"F#/Gb",1,185427
79,"Second Emotion (feat. Travis Scott)",8109572,"Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']",61,0.796,0.777,-6.112,0.0567,0.0276,0.095,141.97,0.96,"B",1,202720
85,"Running Over (feat. Lil Dicky)",7493188,"Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']",58,0.774,0.603,-7.319,0.0591,0.438,0.0869,149.982,0.977,"B",1,179627
86,"Available",7473249,"Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']",58,0.702,0.608,-6.843,0.0359,0.0736,0.129,75.012,0.597,"D#/Eb",1,195333
96,"Breathe Deeper",7142364,"Tame Impala",5064200,"['australian psych', 'neo-psychedelic']",66,0.664,0.848,-4.51,0.0322,0.0245,0.172,104.998,0.502,"B",1,372867
103,"Changes",6865229,"Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']",62,0.485,0.412,-7.766,0.042,0.738,0.12,64.062,0.612,"A",1,135493
116,"Confirmation",6520106,"Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']",58,0.438,0.315,-8.186,0.0375,0.608,0.151,190.064,0.449,"G#/Ab",1,170587
122,"Mios mit Bars",6341141,"Luciano",942380,"['german drill', 'german hip hop']",57,0.677,0.633,-7.353,0.0467,0.111,0.217,145.012,0.404,"A",1,232147
135,"E.T.A.",6008945,"Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']",58,0.465,0.494,-7.595,0.066,0.49,0.127,127.298,0.457,"E",1,176733
139,"Borderline",5921044,"Tame Impala",5064200,"['australian psych', 'neo-psychedelic']",77,0.621,0.873,-3.067,0.0369,0.0406,0.0824,97.96,0.873,"F",1,237800
141,"Take It Out On Me",5858768,"Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']",54,0.772,0.616,-4.673,0.102,0.00337,0.104,129.967,0.279,"G",1,178013
67,"No Shame",5835260,"5 Seconds of Summer",7744095,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']",62,0.576,0.807,-3.019,0.0374,0.0185,0.0963,90.932,0.479,"G",2,192737
160,"Might Not Give Up (feat. Young Thug)",5503902,"A Boogie Wit da Hoodie",5865895,"['melodic rap', 'pop rap', 'rap', 'trap']",57,0.687,0.592,-6.378,0.224,0.203,0.279,178.83,0.246,"D",1,225266
164,"That's What Love Is",5440037,"Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']",59,0.639,0.437,-6.959,0.0355,0.692,0.12,147.575,0.751,"A",1,165120
80,"Forever Yours - Avicii Tribute",5421905,"Kygo, Sandro Cavazza",1251372,"[]",15,0.53,0.612,-8.794,0.0518,0.253,0.246,119.255,0.433,"A#/Bb",4,193847
68,"Baby",5376451,"Joker Bra, VIZE",191521,"['german hip hop']",63,0.771,0.921,-4.228,0.109,0.166,0.119,128.021,0.56,"C#/Db",3,148125
175,"One More Year",5279739,"Tame Impala",5064200,"['australian psych', 'neo-psychedelic']",56,0.602,0.88,-5.414,0.0354,0.057,0.284,114.009,0.493,"C#/Db",1,324013
14,"Good News",5210780,"Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']",75,0.794,0.32,-12.92,0.173,0.853,0.112,174.088,0.241,"C#/Db",6,342040
141,"wish you were gay",5187997,"Billie Eilish",47061119,"['electropop', 'pop']",76,0.853,0.351,-10.198,0.241,0.39,0.752,118.028,0.282,"G",6,221543
61,"Only The Young - Featured in Miss Americana",5111068,"Taylor Swift",42227614,"['pop', 'post-teen pop']",63,0.56,0.78,-4.895,0.0517,0.00244,0.0714,93.516,0.602,"F",3,157507
187,"Lost In Yesterday",5096624,"Tame Impala",5064200,"['australian psych', 'neo-psychedelic']",69,0.569,0.84,-4.123,0.118,0.0295,0.0995,183.059,0.749,"C#/Db",1,249587
193,"At Least For Now",5033764,"Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']",54,0.375,0.304,-9.897,0.0325,0.683,0.196,83.832,0.295,"A",1,149653
167,"you should see me in a crown",4988054,"Billie Eilish",1251372,"[]",0,0.683,0.534,-10.348,0.189,0.519,0.148,150.469,0.284,"E",4,180567
186,"Too Good At Goodbyes",4984764,"Sam Smith",17097317,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",72,0.681,0.372,-8.237,0.0432,0.64,0.169,91.873,0.476,"F",2,201000
7,"Intentions",28509534,"Justin Bieber, Quavo",48544923,"['canadian pop', 'pop', 'post-teen pop']",77,0.806,0.546,-6.637,0.0575,0.3,0.102,147.986,0.874,"A",1,212867
105,"Yikes",6561188,"Nicki Minaj",22170982,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'queens hip hop']",70,0.911,0.637,-8.381,0.447,0.0409,0.238,149.996,0.66,"G#/Ab",1,156882
66,"Yellow Hearts",6554824,"Ant Saunders",82522,"['chill r&b', 'pop']",70,0.866,0.438,-8.943,0.0719,0.177,0.0743,129.039,0.695,"G",7,223258
120,"Birthday",6207326,"Anne-Marie",8153871,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",65,0.609,0.785,-3.32,0.0891,0.0502,0.171,151.995,0.756,"B",1,181467
16,"HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX",6107499,"Travis Scott",437907,"['rap', 'trap']",68,0.559,0.491,-6.406,0.0346,0.0567,0.0992,153.131,0.114,"D",7,244874
65,"Good as Hell (feat. Ariana Grande) - Remix",6066001,"Lizzo",3991674,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']",71,0.668,0.892,-3.001,0.0645,0.298,0.735,95.927,0.478,"F",7,159011
70,"I Do It (ft. Big Sean, Lil Baby)",5561205,"Lil Wayne",10710088,"['hip hop', 'new orleans rap', 'pop rap', 'rap', 'trap']",60,0.804,0.528,-3.231,0.378,0.125,0.41,138.005,0.321,"C#/Db",2,184440
45,"Get Me",5236560,"Justin Bieber, Kehlani",48544923,"['canadian pop', 'pop', 'post-teen pop']",61,0.832,0.508,-6.913,0.149,0.0492,0.107,109.352,0.75,"F#/Gb",2,185427
95,"Yo x Ti, Tu x Mi",5202210,"ROSALÍA, Ozuna",4769627,"['r&b en espanol']",74,0.78,0.759,-3.292,0.225,0.462,0.143,91.952,0.579,"C#/Db",7,201040
161,"DJ No Pare (feat. Zion, Dalex, Lenny Tavárez) - Remix",5148516,"Justin Quiles, Natti Natasha, Farruko",2897862,"['latin', 'reggaeton', 'trap latino']",72,0.743,0.709,-3.922,0.0879,0.0451,0.0809,170.001,0.831,"D#/Eb",7,258600
160,"EARFQUAKE",5079657,"Tyler, The Creator",6782693,"['hip hop', 'rap']",79,0.554,0.498,-8.866,0.0685,0.23,0.795,79.635,0.413,"A",2,190067
157,"Pa' Olvidarme De Ella",5066711,"Piso 21, Christian Nodal",7226268,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",74,0.728,0.542,-5.195,0.0514,0.259,0.136,90.016,0.637,"C",7,227234
89,"Loco Contigo (feat. J. Balvin & Tyga)",5013732,"DJ Snake, J Balvin",7408249,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']",77,0.694,0.758,-2.986,0.218,0.278,0.102,192.091,0.371,"B",7,185195
54,"Psycho",4991751,"Red Velvet",5688315,"['k-pop', 'k-pop girl group']",76,0.664,0.666,-2.203,0.0446,0.193,0.0854,139.987,0.405,"G#/Ab",7,210560
113,"Suge",4986299,"DaBaby",7601122,"['north carolina hip hop', 'rap']",76,0.876,0.662,-6.482,0.426,0.0608,0.127,75.445,0.844,"D",7,163320
101,"Con Altura",4961249,"ROSALÍA, J Balvin, El Guincho",4769627,"['r&b en espanol']",75,0.882,0.689,-4.027,0.124,0.39,0.0501,97.963,0.746,"F#/Gb",7,161627
140,"Only Human",4953866,"Jonas Brothers",5436999,"['boy band', 'dance pop', 'pop', 'post-teen pop']",74,0.795,0.496,-5.883,0.0722,0.108,0.0645,94.01,0.874,"C",7,183000
51,"Eleven",4947780,"Khalid",14190858,"['pop']",68,0.679,0.408,-9.754,0.0882,0.133,0.23,129.079,0.151,"E",5,206080
135,"Talk (feat. Disclosure)",4940984,"Khalid",14190858,"['pop']",73,0.9,0.4,-8.575,0.127,0.0516,0.0599,135.984,0.346,"C",6,197573
117,"Hot (Remix) [feat. Gunna and Travis Scott]",4905155,"Travis Scott, Young Thug",3337982,"['atl hip hop', 'hip hop', 'melodic rap', 'rap', 'trap']",68,0.845,0.631,-8.206,0.216,0.188,0.0806,111.983,0.545,"G",7,279907
192,"Weiss",4872077,"Samra",1045091,"['german hip hop']",56,0.6,0.525,-6.585,0.423,0.393,0.111,96.989,0.436,"D",1,162702
105,"Con Calma",4861378,"Daddy Yankee, Snow",1251372,"[]",3,0.737,0.86,-2.652,0.0594,0.11,0.0574,93.989,0.656,"G#/Ab",7,193227
148,"MIDDLE CHILD",4836113,"J. Cole",14103694,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",79,0.837,0.364,-11.713,0.276,0.149,0.271,123.984,0.463,"G#/Ab",7,213594
136,"Otro Trago - Remix",4803294,"Sech, Ozuna, Anuel AA, Darell, Nicky Jam",8766508,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']",74,0.725,0.79,-2.331,0.197,0.0711,0.0602,175.988,0.763,"C",7,287773
113,"FML",6350496,"Arizona Zervas",621200,"['pop rap', 'rhode island rap']",74,0.822,0.575,-5.95,0.0934,0.113,0.106,100.087,0.616,"F",5,223000
128,"King Of My City",5922748,"A Boogie Wit da Hoodie",1251372,"[]",0,0.679,0.679,-6.747,0.167,0.443,0.153,119.921,0.245,"E",1,148676
22,"Those Kinda Nights (feat. Ed Sheeran)",5823422,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",66,0.794,0.637,-6.29,0.339,0.028,0.0919,103.868,0.393,"E",3,177693
136,"Mon Ami",5774770,"Samra",1045091,"['german hip hop']",53,0.801,0.731,-3.723,0.383,0.188,0.111,105.666,0.537,"G#/Ab",1,138409
120,"Break My Stride",5312936,"Matthew Wilder",30386,"['new wave pop']",73,0.917,0.588,-11.047,0.0607,0.195,0.0914,110.077,0.828,"A#/Bb",3,184480
76,"Kein Wort",5208651,"Juju, Loredana, Miksu / Macloud",486474,"['frauenrap', 'german hip hop', 'german pop']",62,0.746,0.592,-6.861,0.0914,0.462,0.187,160.065,0.629,"F#/Gb",3,162094
86,"Graveyard",5044853,"Halsey",15663384,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",71,0.667,0.583,-5.127,0.0747,0.231,0.181,92.043,0.187,"B",6,181806
183,"Wake Up Call (feat. Trippie Redd)",5029979,"KSI",2010879,"['uk hip hop']",56,0.642,0.669,-5.774,0.0486,0.318,0.119,156.084,0.227,"F#/Gb",1,175067
131,"Turn Me On (feat. Vula)",4925843,"Riton, Oliver Heldens",83743,"['dance pop', 'house', 'pop dance', 'tropical house', 'uk dance']",76,0.737,0.828,-4.711,0.0396,0.0149,0.0862,124.051,0.517,"B",6,208474
190,"Hips Don't Lie (feat. Wyclef Jean)",4918636,"Shakira",22136717,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",83,0.778,0.824,-5.892,0.0707,0.284,0.405,100.024,0.758,"A#/Bb",1,218093
106,"Liar",4896939,"Camila Cabello",22698747,"['dance pop', 'electropop', 'pop', 'post-teen pop']",69,0.74,0.498,-6.684,0.0456,0.0169,0.319,98.016,0.652,"B",6,207039
191,"Going Bad (feat. Drake)",4889500,"Meek Mill",5241145,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",79,0.889,0.496,-6.365,0.0905,0.259,0.252,86.003,0.544,"E",4,180522
193,"ME! (feat. Brendon Urie of Panic! At The Disco)",4884909,"Taylor Swift",42227614,"['pop', 'post-teen pop']",77,0.61,0.83,-4.105,0.0571,0.033,0.118,182.162,0.728,"C",1,193000
134,"Panini",4867723,"Lil Nas X",5488666,"['lgbtq+ hip hop', 'pop rap']",74,0.703,0.594,-6.146,0.0752,0.342,0.123,153.848,0.475,"F",5,114893
191,"idontwannabeyouanymore",4824483,"Billie Eilish",47061119,"['electropop', 'pop']",78,0.483,0.412,-8.461,0.0402,0.737,0.116,170.163,0.247,"G",2,203569
158,"The London (feat. J. Cole & Travis Scott)",4791732,"J. Cole, Young Thug",6383275,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",72,0.796,0.586,-6.946,0.147,0.0247,0.132,97.981,0.179,"E",5,200107
123,"223's (feat. 9lokknine)",4781697,"YNW Melly",6332535,"['melodic rap', 'trap']",68,0.932,0.547,-7.787,0.333,0.0388,0.0924,94.998,0.695,"C",6,176640
26,"Darkness",7618955,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",65,0.671,0.623,-7.161,0.308,0.00998,0.643,75.055,0.195,"D",2,337147
30,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",7157402,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",66,0.68,0.82,-4.197,0.151,0.0614,0.597,140.033,0.243,"E",2,234653
38,"Blue World",7060589,"Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']",75,0.742,0.553,-8.98,0.419,0.389,0.0694,84.931,0.508,"G#/Ab",2,209440
99,"Liberdade Provisória",6442626,"Henrique & Juliano",13312073,"['sertanejo pop', 'sertanejo universitario']",66,0.668,0.684,-5.937,0.0527,0.627,0.923,108.138,0.7,"C#/Db",5,187986
32,"Unaccommodating (feat. Young M.A)",6374807,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",65,0.852,0.752,-5.793,0.0597,0.0169,0.394,89.95,0.389,"C#/Db",2,216600
129,"Donuts",6113037,"Gzuz",1140383,"['deep german hip hop', 'german hip hop', 'hamburg hip hop']",62,0.784,0.703,-7.491,0.236,0.0973,0.0754,141.035,0.556,"B",1,162938
44,"Leaving Heaven (feat. Skylar Grey)",5466161,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",64,0.661,0.748,-4.809,0.206,0.175,0.254,171.983,0.509,"D",2,265947
164,"Zu Ende",5297101,"Samra, ELIF",1045091,"['german hip hop']",57,0.707,0.747,-5.212,0.279,0.307,0.183,80.025,0.491,"G#/Ab",1,197861
171,"B.I.T.C.H.",5215211,"Megan Thee Stallion",4794212,"['houston rap', 'pop', 'pop rap', 'trap queen']",59,0.742,0.731,-4.362,0.306,0.0851,0.131,174.019,0.547,"B",1,183143
56,"Look At Her Now",5066377,"Selena Gomez",1251372,"[]",0,0.753,0.564,-7.908,0.251,0.114,0.359,77.341,0.55,"A#/Bb",5,162596
187,"Bi Sonraki Hayatımda Gel",5037967,"Murda, Ezhel",862965,"['basshall', 'turkish trap']",57,0.933,0.448,-4.491,0.136,0.0253,0.104,103.981,0.737,"G#/Ab",1,167350
126,"Legends",4922369,"Juice WRLD",19102888,"['chicago rap', 'melodic rap']",77,0.594,0.798,-5.244,0.0844,0.115,0.143,142.049,0.381,"E",4,191840
157,"11 PM",4891989,"Maluma",26784251,"['latin', 'reggaeton', 'reggaeton colombiano']",76,0.777,0.712,-4.84,0.277,0.217,0.091,95.692,0.68,"A#/Bb",4,175733
182,"Post Malone (feat. RANI)",4855270,"Sam Feldt",639516,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",73,0.59,0.642,-3.87,0.122,0.0771,0.105,107.356,0.651,"G",3,174444
52,"In Too Deep",4824037,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",62,0.72,0.767,-5.839,0.214,0.0387,0.202,88.966,0.595,"A#/Bb",2,194707
57,"Premonition - Intro",10830400,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",62,0.847,0.637,-5.193,0.367,0.0258,0.382,165.979,0.511,"C#/Db",1,173893
62,"I Can See",10086930,"Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']",60,0.699,0.503,-9.922,0.0882,0.391,0.0996,114.86,0.0546,"F",1,220853
69,"Hand Me Downs",9521654,"Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']",64,0.677,0.33,-11.198,0.149,0.474,0.064,68.985,0.336,"D",1,298440
70,"No Regrets (feat. Don Toliver)",9493884,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",63,0.756,0.747,-5.407,0.046,0.0048,0.588,134.935,0.0687,"A",1,200947
71,"Complicated",9443725,"Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']",62,0.831,0.36,-8.073,0.052,0.136,0.0703,75.014,0.601,"C",1,232212
72,"Lock It Up (feat. Anderson .Paak)",9328951,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",64,0.848,0.745,-3.052,0.221,0.0949,0.0796,137.024,0.516,"F#/Gb",1,170227
73,"Marsh",9260007,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",62,0.871,0.493,-6.356,0.205,0.0134,0.385,144.989,0.0495,"C#/Db",1,200573
74,"Stepdad",9159901,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",61,0.779,0.805,-3.121,0.178,0.018,0.321,145.68,0.557,"C#/Db",1,213413
83,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",8695060,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",60,0.458,0.966,-2.107,0.384,0.14,0.11,183.586,0.356,"C#/Db",1,286960
90,"Never Love Again",8335790,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",62,0.747,0.899,-5.125,0.246,0.1,0.486,92.029,0.581,"F",1,177547
91,"Woods",8329349,"Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']",64,0.779,0.362,-10.847,0.0474,0.135,0.111,85.011,0.46,"C",1,286387
94,"Farewell",8277608,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",61,0.89,0.664,-6.625,0.106,0.00487,0.257,93.007,0.467,"E",1,247733
98,"Everybody",8172098,"Mac Miller",6189454,"['hip hop', 'pittsburgh rap', 'rap']",62,0.875,0.599,-9.077,0.138,0.0333,0.113,152.061,0.112,"A",1,256507
100,"Alfred - Interlude",8030151,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",57,0.429,0.231,-20.43,0.402,0.878,0.279,74.545,0.914,"F",1,30133
102,"Little Engine",7913461,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",60,0.769,0.811,-4.162,0.228,0.0234,0.0451,155.081,0.76,"A#/Bb",1,177293
113,"I Will (feat. KXNG Crooked, Royce Da 5'9"" & Joell Ortiz)",7115414,"Eminem",46814751,"['detroit hip hop', 'hip hop', 'rap']",60,0.635,0.543,-5.941,0.067,0.0454,0.272,98.743,0.036,"G#/Ab",1,303000
